source_index,source_label,source_specialty,source_disease,Sensitivity,Specificity,Prevalence,reported_sample_size,tp,fp,fn,tn,PPV,NPV,Youden's J,H(parent),H(children),Entropy Removal,% Removed,LR+,LR-,Proportion of Positive Cases,Proportion of Negative Cases,Positive Child Entropy,Negative Child Entropy,data_source,confidence,study,cutoff,source_excel_row,source_correction,catalog_id,canonical_name,match_method,catalog_url,catalog_purpose,catalog_specialty,catalog_disease,calculator_key,confidence_group,evidence_group,sampling_design,integer_counts,count_total,sensitivity,specificity,prevalence,ppv,npv,youden_j,lr_positive,lr_negative,diagnostic_odds_ratio,parent_entropy_bits,positive_fraction,negative_fraction,positive_entropy_bits,negative_entropy_bits,conditional_entropy_bits,entropy_reduction_bits,entropy_removed_percent,parent_entropy_mm_bits,entropy_reduction_mm_bits,entropy_removed_mm_percent,positive_information_bits,negative_information_bits,positive_information_share_percent,negative_information_share_percent,information_contribution_pattern,included,exclusion_reason
371,Serum Ascites Albumin Gradient (SAAG),"Gastroenterology, Hepatology",Portal hypertension-related ascites,0.8571428571,0.75,0.7913043478,115.0,78.0,6.0,13.0,18.0,0.9285714286,0.5806451613,0.6071428571,0.7389821181,0.5356455191,0.203336599,27.51576716,3.428571429,0.1904761905,0.7913043478,0.2086956522,0.3712323266,0.9811522342,v1_raw,Moderate,"Khan et al., 2021, Comparison of Diagnostic Accuracy of Serum Ascitic Albumin Gradient (SAAG) With Ascitic Fluid Total Protein Differentiating Portal Hypertension From Non-Portal Hypertension in Patients With Ascites",SAAG >1.1 g/dL,373,,3096.0,Serum Ascites Albumin Gradient (SAAG),Exact,https://www.mdcalc.com/calc/3096/serum-ascites-albumin-gradient-saag,Formula,"Gastroenterology, Hepatology, Internal Medicine","Ascites, Chronic Liver Disease",mdcalc:3096,Moderate,Count-based,Unclear,True,115.0,0.8571428571428571,0.75,0.7913043478260869,0.9285714285714286,0.5806451612903226,0.6071428571428572,3.4285714285714284,0.19047619047619055,17.999999999999993,0.7389821181149048,0.7304347826086957,0.26956521739130435,0.3712323266408755,0.9811522341999133,0.5356455191133118,0.20333659900159295,27.515767163661735,0.7452547052492046,0.1970640118672931,26.442504888499453,0.07582514697103239,0.12751145203056044,37.29045697790902,62.70954302209098,Negative-result dominant,True,
372,Serum Osmolality/Osmolarity,Laboratory Medicine,Hyperosmolar dehydration,0.9,0.675,0.1111111111,90.0,9.0,26.0,1.0,54.0,0.2571428571,0.9818181818,0.575,0.5032583348,0.3999445226,0.1033138122,20.52898184,2.769230769,0.1481481481,0.1111111111,0.8888888889,0.822404226,0.1311065296,v2_llm_rounded_metrics,Moderate,"Munk et al., 2021",Calculated osmolarity >295 mOsm/L; measured osmolality >300 mOsm/kg,374,,91.0,Serum Osmolality/Osmolarity,Exact,https://www.mdcalc.com/calc/91/serum-osmolality-osmolarity,Formula,"Critical Care, Emergency Medicine, Endocrinology, Hospitalist Medicine, Internal Medicine, Nephrology, Toxicology","Acid-Base Disturbance, Ingestion/Overdose",mdcalc:91,Moderate,Metric-reconstructed,Unclear,True,90.0,0.9,0.675,0.1111111111111111,0.2571428571428571,0.9818181818181818,0.5750000000000002,2.7692307692307696,0.1481481481481481,18.6923076923077,0.5032583347756457,0.3888888888888889,0.6111111111111112,0.8224042259549891,0.13110652958234503,0.3999445226161511,0.10331381215949464,20.52898184101656,0.5112733072250288,0.09529883971011152,18.639510094386218,0.046258079356181266,0.05705573280331333,44.77434177413625,55.22565822586375,Balanced,True,
373,SETscore,Neurocritical Care,Tracheostomy requirement after mechanical ventilation for acute stroke,0.8071428571,0.5714285714,0.5714285714,245.0,113.0,45.0,27.0,60.0,0.7151898734,0.6896551724,0.3785714286,0.985228136,0.8731609468,0.1120671892,11.37474511,1.883333333,0.3375,0.5714285714,0.4285714286,0.8619224438,0.8935711017,v2_llm_sens_spec_prev,Moderate,"Alsherbini et al., 2019",SETscore >10,375,,10487.0,SETscore,Exact,https://www.mdcalc.com/calc/10487/setscore,Prognosis,"Critical Care (Neurologic), Emergency Medicine, Hospitalist Medicine, Internal Medicine, Neurology, Neurosurgery","Bleeding/Hemorrhage, Intracranial Hemorrhage, Seizure Disorder, Subarachnoid Hemorrhage, Traumatic Brain Injury, Intracranial Aneurysm, Stroke / Transient Ischemic Attack (TIA)",mdcalc:10487,Moderate,Reported sensitivity/specificity,Unclear,True,245.0,0.8071428571428572,0.5714285714285714,0.5714285714285714,0.7151898734177216,0.6896551724137931,0.37857142857142856,1.8833333333333333,0.33749999999999997,5.580246913580248,0.9852281360342515,0.6448979591836734,0.3551020408163265,0.8619224438242448,0.8935711016541907,0.8731609468087561,0.11206718922549541,11.374745109958917,0.9881724116279025,0.10912291363184447,11.04290226561545,0.041040893993545914,0.07102629523194937,36.62168586290292,63.37831413709708,Negative-result dominant,True,
374,Severe Community-Acquired Pneumonia (SCAP) Score,"Emergency Medicine, Pulmonology",Severe community-acquired pneumonia,0.8421052632,0.6032388664,0.1186440678,1121.0,112.0,392.0,21.0,596.0,0.2222222222,0.9659643436,0.4453441296,0.5254506799,0.4615050207,0.06394565918,12.16967864,2.12244898,0.2617449664,0.1186440678,0.8813559322,0.7642045065,0.2142432042,v2_llm_sens_spec_prev,Moderate,"España et al., 2006",SCAP score ≥10,376,,10280.0,Severe Community-Acquired Pneumonia (SCAP) Score,Exact,https://www.mdcalc.com/calc/10280/severe-community-acquired-pneumonia-scap-score,Diagnosis,"Critical Care, Emergency Medicine, Hospitalist Medicine, Infectious Disease, Internal Medicine, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure",mdcalc:10280,Moderate,Reported sensitivity/specificity,Unclear,True,1121.0,0.8421052631578947,0.6032388663967612,0.11864406779661017,0.2222222222222222,0.965964343598055,0.44534412955465585,2.122448979591837,0.2617449664429531,8.108843537414964,0.5254506799086206,0.4495985727029438,0.5504014272970562,0.7642045065086203,0.21424320415135903,0.4615050207330358,0.06394565917558481,12.169678643617969,0.5260941656538878,0.06330217343031766,12.032479651554155,0.02738350117418699,0.03656215800139788,42.82308060817102,57.17691939182898,Balanced,True,
375,Severity-of-Illness Score for Toxic Epidermal Necrolysis (SCORTEN),"Dermatology, Critical Care",In-hospital mortality from toxic epidermal necrolysis,1,0.2380952381,0.125,24.0,3.0,16.0,0.0,5.0,0.1578947368,1,0.2380952381,0.5435644432,0.4981556356,0.04540880765,8.353895884,1.3125,0,0.125,0.875,0.6292492239,0,v2_llm_sens_spec_prev,Low,"Strużyna et al., 2022",SCORTEN >4,377,,10639.0,Severity-of-Illness Score for Toxic Epidermal Necrolysis (SCORTEN),Exact,https://www.mdcalc.com/calc/10639/severity-illness-score-toxic-epidermal-necrolysis-scorten,Prognosis,"Critical Care, Dermatology, Emergency Medicine, Hematology and Oncology, Hospitalist Medicine, Internal Medicine, Palliative Care/Hospice, Primary Care","Toxic Epidermal Necrolysis, Stevens-Johnson Syndrome",mdcalc:10639,Low,Reported sensitivity/specificity,Unclear,True,24.0,1.0,0.23809523809523808,0.125,0.15789473684210525,1.0,0.23809523809523814,1.3125,0.0,inf,0.5435644431995964,0.7916666666666666,0.20833333333333334,0.6292492238560345,0.0,0.498155635552694,0.045408807646902416,8.353895883919755,0.5736205898847831,0.045408807646902416,7.916174636622299,0.0052744164089032,0.04013439123799913,11.615403887978982,88.38459611202101,Negative-result dominant,True,
376,Sgarbossa's Criteria for MI in Left Bundle Branch Block,"Cardiology, Emergency Medicine",Acute coronary occlusion with left bundle branch block,0.4888888889,1,0.1530612245,294.0,22.0,0.0,23.0,249.0,1,0.9154411765,0.4888888889,0.6174482958,0.386760159,0.2306881368,37.36153106,0,0.5111111111,0.1530612245,0.8469387755,0,0.4180422307,v2_llm_sens_spec_prev,Moderate,"Meyers et al., 2015",Original weighted Sgarbossa score ≥3,378,,1732.0,Sgarbossa's Criteria for MI in Left Bundle Branch Block,Exact,https://www.mdcalc.com/calc/1732/sgarbossas-criteria-mi-left-bundle-branch-block,Diagnosis,"Cardiology, Critical Care, Emergency Medicine, Hospitalist Medicine, Internal Medicine",Acute Coronary Syndrome,mdcalc:1732,Moderate,Reported sensitivity/specificity,Unclear,True,294.0,0.4888888888888889,1.0,0.15306122448979592,1.0,0.9154411764705882,0.48888888888888893,inf,0.5111111111111111,inf,0.6174482957894681,0.07482993197278912,0.9251700680272109,0.0,0.41804223068319446,0.386760158999418,0.23068813679005012,37.36153105663572,0.6199018587841773,0.23068813679005012,37.21365463276755,0.20262593016036454,0.028062206629685553,87.83543574448083,12.164564255519167,Positive-result dominant,True,
377,Shapiro Rule,"Emergency Medicine, Infectious Disease",Bacteraemia,0.97,0.37,0.5,200.0,97.0,63.0,3.0,37.0,0.60625,0.925,0.34,1,0.8506038804,0.1493961196,14.93961196,1.53968254,0.08108108108,0.5,0.5,0.9671769644,0.3843115441,v2_llm_sens_spec_prev,Moderate,"Hodgson et al., 2016",Shapiro score ≥2,379,,10513.0,Shapiro Rule,Exact,https://www.mdcalc.com/calc/10513/shapiro-rule,Rule Out,"Critical Care, Emergency Medicine, Infectious Disease","Bacterial Infections, Sepsis",mdcalc:10513,Moderate,Reported sensitivity/specificity,Unclear,True,200.0,0.97,0.37,0.5,0.60625,0.925,0.33999999999999986,1.5396825396825395,0.08108108108108115,18.98941798941797,1.0,0.8,0.2,0.9671769644333241,0.38431154412649704,0.8506038803719588,0.14939611962804122,14.939611962804122,1.0036067376022224,0.14578938202581881,14.526544767339153,0.026258428453340723,0.12313769117470062,17.576379171505664,82.42362082849434,Negative-result dominant,True,
378,Shock Index,"Emergency Medicine, Trauma Surgery",Critical transfusion requirement after penetrating thoracic trauma,0.7169811321,0.8007054674,0.08548387097,620.0,38.0,113.0,15.0,454.0,0.2516556291,0.9680170576,0.5176865994,0.4212131528,0.3527202645,0.06849288832,16.26086172,3.597595592,0.3534618901,0.08548387097,0.914516129,0.8138917045,0.2042407604,v2_llm_sens_spec_prev,Moderate,"Barbosa Rengifo et al., 2024",Shock Index >0.9,380,,1316.0,Shock Index,Exact,https://www.mdcalc.com/calc/1316/shock-index,Diagnosis,"Critical Care, Emergency Medicine, Hospitalist Medicine, Internal Medicine, Surgery (General), Surgery (Trauma)","Anemia, Bleeding/Hemorrhage, Trauma",mdcalc:1316,Moderate,Reported sensitivity/specificity,Unclear,True,620.0,0.7169811320754716,0.800705467372134,0.08548387096774193,0.25165562913907286,0.9680170575692963,0.5176865994476056,3.597595591918516,0.3534618901171973,10.178171091445423,0.42121315279989346,0.2435483870967742,0.7564516129032258,0.8138917044656586,0.20424076035289646,0.3527202644835853,0.06849288831630818,16.26086171835361,0.4223766165425459,0.06732942457365579,15.940613645896212,0.04274516779068063,0.025747720525627443,62.40818403405394,37.59181596594606,Positive-result dominant,True,
379,"Shock Index, Pediatric Age-Adjusted (SIPA)",Pediatric Trauma,In-hospital mortality after severe pediatric trauma,0.5548654244,0.7020057307,0.09298296275,10389.0,536.0,2808.0,430.0,6615.0,0.1602870813,0.9389638041,0.2568711551,0.4463489541,0.4292191545,0.01712979957,3.83775954,1.862000319,0.6340896607,0.09298296275,0.9070170373,0.6349959022,0.3315445705,v2_llm_rounded_metrics,Low,"Lammers et al., 2021","Elevated SIPA: >1.2 (ages 1–6), >1.0 (ages 7–12), or >0.9 (ages 13–17)",381,,10058.0,"Shock Index, Pediatric Age-Adjusted (SIPA)",Exact,https://www.mdcalc.com/calc/10058/shock-index-pediatric-age-adjusted-sipa,"Diagnosis, Prognosis","Critical Care, Emergency Medicine, Hospitalist Medicine, Internal Medicine, Surgery (General), Surgery (Trauma)","Anemia, Bleeding/Hemorrhage, Trauma",mdcalc:10058,Low,Metric-reconstructed,Unclear,True,10389.0,0.5548654244306418,0.7020057306590258,0.09298296274906151,0.16028708133971292,0.9389638041163946,0.2568711550896676,1.8620003185220577,0.6340896607090041,2.9364937388193204,0.44634895408930825,0.32187891038598515,0.6781210896140148,0.6349959022063096,0.33154457052463326,0.42921915452150744,0.017129799567800807,3.83775954012281,0.44641838786738547,0.017060365789723565,3.8216091123001803,0.010467673975693629,0.006662125592107238,61.10797697463959,38.89202302536041,Positive-result dominant,True,
380,Shorr Score for MRSA Pneumonia,"Infectious Disease, Pulmonology",MRSA pneumonia,0.9328358209,0.552238806,0.5,268.0,125.0,60.0,9.0,74.0,0.6756756757,0.8915662651,0.4850746269,1,0.780852603,0.219147397,21.9147397,2.083333333,0.1216216216,0.5,0.5,0.9090221561,0.4951734787,v2_llm_event_counts,Moderate–High,"Minejima et al., 2014",>1 point,382,,3962.0,Shorr Score for MRSA Pneumonia,Exact,https://www.mdcalc.com/calc/3962/shorr-score-mrsa-pneumonia,Prognosis,"Critical Care, Geriatrics, Hospitalist Medicine, Infectious Disease, Internal Medicine, Pulmonology","Coronavirus, Pneumonia, Respiratory Failure",mdcalc:3962,Moderate-high,Count-based,Unclear,True,268.0,0.9328358208955224,0.5522388059701493,0.5,0.6756756756756757,0.891566265060241,0.4850746268656718,2.0833333333333335,0.12162162162162156,17.12962962962964,1.0,0.6902985074626866,0.30970149253731344,0.9090221560878149,0.4951734787020682,0.7808526030168561,0.2191473969831439,21.91473969831439,1.002691595225539,0.2164558017576048,21.587475429961753,0.06280186986475465,0.15634552711838934,28.657365193155897,71.3426348068441,Negative-result dominant,True,
381,Short Michigan Alcoholism Screening Test (SMAST),"Psychiatry, Addiction Medicine",Alcohol use disorder,0.9672131148,0.9508196721,0.5,122.0,59.0,3.0,2.0,58.0,0.9516129032,0.9666666667,0.9180327869,1,0.2457367365,0.7542632635,75.42632635,19.66666667,0.03448275862,0.5,0.5,0.2795055456,0.2108423003,v2_llm_sens_spec_prev,Moderate,"Nanakorn et al., 2000",SMAST-T ≥4,383,,4013.0,Short Michigan Alcoholism Screening Test (SMAST),Exact,https://www.mdcalc.com/calc/4013/short-michigan-alcoholism-screening-test,Diagnosis,"Emergency Medicine, Family Practice, Internal Medicine, Psychiatry",Drug/Alcohol Use,mdcalc:4013,Moderate,Reported sensitivity/specificity,Unclear,True,122.0,0.9672131147540983,0.9508196721311475,0.5,0.9516129032258065,0.9666666666666667,0.9180327868852458,19.666666666666643,0.034482758620689696,570.333333333332,1.0,0.5081967213114754,0.4918032786885246,0.27950554563667984,0.21084230031853213,0.24573673646382033,0.7542632635361797,75.42632635361797,1.0059126845938073,0.7483505789423724,74.39518264396479,0.36615291943053974,0.38811034410563994,48.54444557115521,51.45555442884479,Balanced,True,
382,Simon Broome Diagnostic Criteria for Familial Hypercholesterolemia (FH),"Cardiology, Endocrinology, Lipidology",Familial hypercholesterolemia,0.5108433735,0.9882352941,0.5496688742,755.0,212.0,4.0,203.0,336.0,0.9814814815,0.6233766234,0.4990786676,0.9928699976,0.7202873739,0.2725826237,27.45400952,43.42168675,0.4949799197,0.5496688742,0.4503311258,0.1330396486,0.9556222694,v2_llm_event_counts,Moderate–High,"Abdul-Razak et al., 2017",Definite or possible FH versus no FH,384,,3817.0,Simon Broome Diagnostic Criteria for Familial Hypercholesterolemia (FH),Exact,https://www.mdcalc.com/calc/3817/simon-broome-diagnostic-criteria-familial-hypercholesterolemia-fh,Diagnosis,"Endocrinology, Family Practice, Internal Medicine",Dyslipidemia,mdcalc:3817,Moderate-high,Count-based,Unclear,True,755.0,0.5108433734939759,0.9882352941176471,0.5496688741721855,0.9814814814814815,0.6233766233766234,0.499078667611623,43.42168674698811,0.49497991967871485,87.7241379310348,0.9928699975580734,0.2860927152317881,0.713907284768212,0.13303964861069884,0.9556222693531469,0.7202873738824598,0.2725826236756136,27.45400952249744,0.99382542473747,0.2716271964962169,27.33147992948261,0.21046443547517438,0.06211818820043918,77.21124429620178,22.788755703798216,Positive-result dominant,True,
383,Simple Disease Activity Index (SDAI) for Rheumatoid Arthritis,Rheumatology,Rheumatoid arthritis remission by ACR/EULAR Boolean criteria,0.9775280899,0.8668831169,0.1262411348,705.0,87.0,82.0,2.0,534.0,0.5147928994,0.9962686567,0.8444112068,0.5470386183,0.26653256,0.2805060583,51.27719487,7.343381748,0.02592265286,0.1262411348,0.8737588652,0.9993684983,0.0354704824,v2_llm_event_counts,Moderate–High,"Rintelen et al., 2013",SDAI ≤3.3,385,,2194.0,Simple Disease Activity Index (SDAI) for Rheumatoid Arthritis,Exact,https://www.mdcalc.com/calc/2194/simple-disease-activity-index-sdai-rheumatoid-arthritis,Prognosis,"Orthopedics, Rheumatology",Rheumatoid Arthritis,mdcalc:2194,Moderate-high,Count-based,Unclear,True,705.0,0.9775280898876404,0.8668831168831169,0.12624113475177304,0.514792899408284,0.996268656716418,0.8444112067707574,7.343381748424227,0.025922652863695723,283.28048780487745,0.5470386183158457,0.2397163120567376,0.7602836879432624,0.9993684983086801,0.035470482395918254,0.2665325599693321,0.28050605834651354,51.2771948733895,0.5480618062881073,0.27948287037425185,50.99477233546396,0.15153396531366653,0.12897209303284723,54.02163725336522,45.97836274663478,Balanced,True,
384,Simplified Acute Physiology Score (SAPS) 3,Critical Care,In-hospital mortality,0.7169811321,0.8992805755,0.1601208459,331.0,38.0,28.0,15.0,250.0,0.5757575758,0.9433962264,0.6162617076,0.6345985781,0.4473210394,0.1872775386,29.51118157,7.118598383,0.3147169811,0.1601208459,0.8398791541,0.9833761901,0.3138129642,v2_llm_rounded_metrics,Low,"Kassam et al., 2021",SAPS 3 ≥54,386,,10403.0,Simplified Acute Physiology Score (SAPS) 3,Exact,https://www.mdcalc.com/calc/10403/simplified-acute-physiology-score-saps-3,Prognosis,"Critical Care, Emergency Medicine, Hospitalist Medicine, Internal Medicine, Surgery (General)","Chronic Liver Disease, HIV/AIDS",mdcalc:10403,Low,Metric-reconstructed,Unclear,True,331.0,0.7169811320754716,0.8992805755395683,0.16012084592145015,0.5757575757575758,0.9433962264150944,0.6162617076150401,7.118598382749322,0.3147169811320755,22.619047619047603,0.6345985780791675,0.19939577039274925,0.8006042296072508,0.9833761901392237,0.3138129641688651,0.44732103943787926,0.18727753864128827,29.511181573735733,0.6367778757240149,0.1850982409964409,29.06794473441538,0.12861393652697234,0.05866360211431595,68.67558034993172,31.32441965006828,Positive-result dominant,True,
385,Simplified Acute Physiology Score (SAPS) II,Critical Care,In-hospital mortality in ICU patients with STEMI,0.8942307692,0.7440191388,0.1992337165,522.0,93.0,107.0,11.0,311.0,0.465,0.9658385093,0.638249908,0.720392878,0.514318541,0.206074337,28.60582652,3.493350108,0.1421592877,0.1992337165,0.8007662835,0.9964625049,0.2148502405,v2_llm_sens_spec_prev,Moderate,"Wang et al., 2021",SAPS II ≥37,387,,4044.0,Simplified Acute Physiology Score (SAPS) II,Exact,https://www.mdcalc.com/calc/4044/simplified-acute-physiology-score-saps-ii,Prognosis,"Critical Care, Emergency Medicine, Hospitalist Medicine, Internal Medicine, Surgery (General)",Any/All,mdcalc:4044,Moderate,Reported sensitivity/specificity,Unclear,True,522.0,0.8942307692307693,0.7440191387559809,0.19923371647509577,0.465,0.9658385093167702,0.6382499079867503,3.4933501078360902,0.14215928765767988,24.573491928632134,0.7203928779942474,0.3831417624521073,0.6168582375478927,0.9964625048848764,0.21485024048844414,0.5143185410234756,0.20607433697077182,28.605826524067524,0.7217747697958652,0.20469244516915405,28.35960104660431,0.09858309850043216,0.10749123847033958,47.838610061579146,52.161389938420854,Balanced,True,
